ID,SCH_ID,조사동의여부,개인정보동의여부,성별,Q1,Q2,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6M1,Q6M2,Q6_OTHERS,Q6_1M1,Q6_1M2,Q6_1_OTHERS,Q7A1,Q7A2,Q7A3,Q7A4,Q7A5,Q7A6,Q7A7,Q8A1,Q8A2,Q8A3,Q9,Q10A1,Q10A2,Q10A3,Q10A4,Q10A5,Q10A6,Q10A7,Q10A8,Q10A9,Q10A10,Q10A11,Q10A12,Q10A13,Q10A14,Q10A15,Q10A16,Q10A17,Q10A18,Q10A19,Q10A20,Q11M1,Q11M2,Q11_OTHERS,Q12M1,Q12M2,Q12M3,Q12M4,Q12M5,Q12M6,Q12M7,Q12M8,Q12M9,Q12M10,Q12M11,Q12M12,Q12M13,Q12_1,Q12_1_OTHERS,DM1,DM2,DM3,DM4,DM9,wgt_a,wgt_b
241702.0,2417.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,,1.0,2.0,,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,,13.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241703.0,2417.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,,1.0,2.0,,2.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,8.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241704.0,2417.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,,1.0,5.0,,4.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,8.0,,2.0,5.0,,,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241705.0,2417.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,,1.0,2.0,,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,,5.0,9.0,10.0,,,,,,,,,,,3.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241706.0,2417.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,,1.0,2.0,,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,,4.0,5.0,9.0,10.0,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241707.0,2417.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,1.0,5.0,,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,,4.0,10.0,,,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241708.0,2417.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,,4.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,2.0,9.0,,,,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241709.0,2417.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,6.0,,1.0,2.0,,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,,1.0,3.0,5.0,9.0,10.0,,,,,,,,,3.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241710.0,2417.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,3.0,,1.0,3.0,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,,1.0,4.0,5.0,6.0,8.0,9.0,10.0,,,,,,,2.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241711.0,2417.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,,2.0,1.0,,4.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,8.0,,2.0,4.0,9.0,12.0,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,3.0,1599.4620390455525,1.371143907428493
241712.0,2417.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,6.0,,,,,5.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,3.0,,2.0,9.0,12.0,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241713.0,2417.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,,2.0,1.0,,4.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,,10.0,,,,,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241714.0,2417.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,,1.0,6.0,SNS,4.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,8.0,1.0,,1.0,4.0,5.0,9.0,10.0,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241715.0,2417.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,,,,5.0,12.0,,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241716.0,2417.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,,1.0,5.0,,4.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,6.0,3.0,,5.0,9.0,10.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241717.0,2417.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,,3.0,5.0,,4.0,4.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,,1.0,3.0,5.0,7.0,9.0,10.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241718.0,2417.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,,3.0,3.0,2.0,3.0,3.0,,2.0,1.0,1.0,6.0,,1.0,2.0,,3.0,4.0,2.0,3.0,3.0,2.0,,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,7.0,2.0,,1.0,5.0,7.0,9.0,10.0,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241719.0,2417.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,,1.0,5.0,,4.0,2.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,,5.0,9.0,10.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241720.0,2417.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,,1.0,5.0,,5.0,2.0,3.0,5.0,4.0,1.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,6.0,,4.0,5.0,12.0,,,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241721.0,2417.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,6.0,,1.0,5.0,,4.0,2.0,2.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,,3.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,,2.0,5.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241722.0,2417.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,,4.0,6.0,3.0,,9.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241723.0,2417.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,,1.0,3.0,4.0,5.0,9.0,10.0,12.0,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1384.5445544554448,1.1869052119159509
241801.0,2418.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,,1.0,4.0,,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,,2.0,5.0,10.0,12.0,,,,,,,,,,3.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241802.0,2418.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,,1.0,2.0,,4.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,3.0,8.0,,2.0,9.0,10.0,12.0,,,,,,,,,,3.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241803.0,2418.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,,2.0,1.0,,5.0,3.0,5.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,1.0,,2.0,4.0,5.0,9.0,10.0,,,,,,,,,2.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241804.0,2418.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,4.0,,4.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,6.0,,9.0,10.0,12.0,,,,,,,,,,,1.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241805.0,2418.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,,1.0,2.0,,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,,2.0,9.0,12.0,,,,,,,,,,,1.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241806.0,2418.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,,1.0,2.0,,4.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,,5.0,9.0,10.0,12.0,,,,,,,,,,2.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241807.0,2418.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,,1.0,4.0,,5.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0,3.0,,2.0,3.0,8.0,9.0,10.0,12.0,,,,,,,,3.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241808.0,2418.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,,2.0,1.0,,2.0,4.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,8.0,,4.0,5.0,9.0,10.0,12.0,,,,,,,,,4.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241809.0,2418.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,5.0,6.0,,1.0,2.0,,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,3.0,6.0,,2.0,4.0,10.0,,,,,,,,,,,2.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241810.0,2418.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,,1.0,2.0,,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,8.0,5.0,,2.0,9.0,10.0,,,,,,,,,,,2.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241811.0,2418.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,,1.0,2.0,,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,6.0,,2.0,10.0,,,,,,,,,,,,3.0,,2.0,1.0,2.0,1.0,3.0,1309.4770797962656,1.1225533811051387
241812.0,2418.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,,1.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,,9.0,10.0,,,,,,,,,,,,2.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241813.0,2418.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,,6.0,1.0,할머니집,4.0,5.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,9.0,8.0,새로운 기술,1.0,2.0,4.0,9.0,10.0,,,,,,,,,2.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241814.0,2418.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,,2.0,5.0,,4.0,1.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,8.0,,3.0,4.0,5.0,9.0,10.0,,,,,,,,,5.0,시간이 없어서,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241815.0,2418.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,1.0,,9.0,10.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241816.0,2418.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,,1.0,4.0,,2.0,4.0,2.0,3.0,2.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,1.0,,2.0,4.0,9.0,10.0,,,,,,,,,,4.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241817.0,2418.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,2.0,1.0,,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,5.0,1.0,4.0,,2.0,10.0,,,,,,,,,,,,5.0,그렇게 할수 없을것 같아서,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241818.0,2418.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0,,2.0,1.0,,4.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,2.0,,2.0,10.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241820.0,2418.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,,1.0,2.0,,4.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,7.0,,2.0,4.0,5.0,8.0,9.0,10.0,,,,,,,,2.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241821.0,2418.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,,1.0,5.0,,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,7.0,,10.0,,,,,,,,,,,,,4.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241822.0,2418.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,,1.0,4.0,,5.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,,2.0,3.0,4.0,5.0,9.0,10.0,,,,,,,,2.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241823.0,2418.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,,1.0,3.0,,5.0,3.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,4.0,,9.0,10.0,,,,,,,,,,,,4.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
241824.0,2418.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,,1.0,5.0,,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,8.0,6.0,,9.0,10.0,,,,,,,,,,,,3.0,,1.0,1.0,2.0,1.0,3.0,1048.6881258941353,0.8989912229929433
